日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-18,1,茉莉花ジャスミン茶割ＪＪ,1280.11,1536,181.0,231700.0
2025-10-18,1,檸檬堂夏のラムネとレモン,1280.11,1536,160.0,204818.0
2025-10-18,1,手巻寿司　サーモン（青ま,1280.11,1536,230.0,294425.0
2025-10-18,1,本搾りライム３５０,1280.11,1536,168.0,215058.0
2025-10-18,1,未来のレサワオリジナル３,1280.11,1536,271.0,346910.0
2025-10-18,1,ルイボスティーハイ３４０,1280.11,1536,181.0,231700.0
2025-10-18,1,手巻寿司　青しそ納豆,1280.11,1536,190.0,243221.0
2025-10-18,1,◎スーパーＣＨグレフル３,1280.11,1536,119.0,152333.0
2025-10-18,1,大関　佳撰ワンカップ,1280.11,1536,219.0,280344.0
2025-10-18,1,金麦３５０,1280.11,1536,180.0,230420.0
2025-10-18,1,いなり寿司３ヶ入,1280.11,1536,276.0,353310.0
2025-10-18,1,ザプレミアムモルツ３５０,1280.11,1536,254.0,325148.0
2025-10-18,1,黒ラベル３５０,1280.11,1536,216.0,276504.0
2025-10-18,1,炙り焼辛子明太子おむすび,1280.11,1536,251.0,321308.0
2025-10-18,1,◎パン・オ・ショコラ４個,1280.11,1536,184.0,235540.0
2025-10-18,1,６種具材の冷し中華,1280.11,1536,536.0,686139.0
2025-10-18,1,センティアＦパープル,1280.11,1536,482.0,617013.0
2025-10-18,1,キシリトール粒フレッシュ,1280.11,1536,178.0,227860.0
2025-10-18,1,大粒ラムネＲすっぱレモン,1280.11,1536,133.0,170255.0
2025-10-18,1,マルボロアイスＢ・Ｍ８,1280.11,1536,546.0,698940.0
2025-10-18,1,マルボロアイスＢ・Ｍ５,1280.11,1536,546.0,698940.0
2025-10-18,1,ベロＭＰＭインテンス,1280.11,1536,291.0,372512.0
2025-10-18,1,◎黒胡椒香るチーズフラン,1280.11,1536,184.0,235540.0
2025-10-18,1,ケント・１・１００ＢＯＸ,1280.11,1536,473.0,605492.0
2025-10-18,1,◎ファミマ・ザ・カレーパ,1280.11,1536,139.0,177935.0
2025-10-18,1,ケントエス・スパーク１,1280.11,1536,455.0,582450.0
